de,的
elección,选择
sobrevivir,生存
bordo,边缘
sujeto,主题
pacientes,病人
disculpen,对不起
época,时代
entró,进入
pesar,尽管
habló,说
vender,卖
piensan,他们认为
ex,前
gratis,免费
desapareció,消失
empleo,工作
llamé,我打电话
conocen,他们认识
cerdo,猪
puedan,能够
comprendo,我理解
tomo,我喝
termina,结束
aléjate,远离
busco,我在找
contento,高兴
date,约会
tumba,坟墓
huellas,足迹
cuerpos,身体
absoluto,绝对
pide,请求
dura,坚硬
descansar,休息
respuestas,回答
propiedad,财产
llamando,打电话
dormido,睡着
castillo,城堡
china,中国
datos,数据
torre,塔
robar,偷
americanos,美国人
malos,坏的
botella,瓶子
aquellos,那些
últimamente,最近
testigo,证人
presento,我介绍
periódico,报纸
juez,法官
historias,故事
gustaba,喜欢
créeme,相信我
necesitar,需要
esquina,角落
millas,英里
llamadas,电话
fuente,源
conocemos,我们知道
techo,屋顶
genio,天才
alerta,警报
ideas,想法
tomas,拍摄
olvidar,忘记
menor,未成年人
droga,毒品
explicar,解释
abierta,开放
privado,私人
miembros,成员
nacional,国家
gustó,喜欢
discutir,讨论
evidencia,证据
detalles,细节
tardes,下午
tomaré,我会拿
presente,现在
criminal,罪犯
premio,奖
vuelvas,你回来
siéntese,请坐
viniste,你来了
recibir,接收
mires,你看
teniendo,拥有
huele,闻
hables,你说
guardias,警卫
enamorado,恋爱中的
cuidar,照顾
pocos,少数
perdone,原谅
natural,自然
caballos,马
escucho,我听
enfermera,护士
ángel,天使
sospechoso,可疑的
local,地方
mentiras,谎言
camisa,衬衫
confía,信任
aceptar,接受
venganza,复仇
perdimos,我们失去了
cuantos,多少
parque,公园
juegos,游戏
vives,你住
varias,几种
harías,你会做
menudo,细小的
déjenme,让我
barrio,社区
virus,病毒
talento,才能
ministro,部长
hiciera,如果
robó,偷了
conocerte,认识你
viviendo,生活
responsabilidad,责任
respira,呼吸
números,数字
pertenece,属于
desayuno,早餐
campeón,冠军
controlar,控制
maría,玛丽亚
nieve,雪
méxico,墨西哥
dias,天
vergüenza,羞愧
doctora,女医生
blancos,白色的
fumar,吸烟
llevamos,我们带着
europa,欧洲
dudo,我怀疑
pastel,蛋糕
quedas,你留下
cae,掉落
vimos,我们看见
recibido,收到
andando,走着
agentes,代理人
fueras,外面
asustado,害怕的
perdóname,原谅我
reino,王国
clave,钥匙
papeles,文件
matando,杀死
efecto,效果
plata,银
olvidé,我忘了
iban,他们去
universo,宇宙
política,政治
almuerzo,午餐
magia,魔法
lluvia,雨
humor,幽默
autos,汽车
veía,我看见
tantas,那么多
respirar,呼吸
cantar,唱歌
trabajas,你工作
disparo,射击
conversación,对话
olor,气味
asesinos,杀手
muchacha,女孩
modelo,模特
curso,课程
canal,频道
rock,摇滚
llorar,哭
borracho,醉汉
regresen,回来
váyanse,离开
sentía,感到
resultado,结果
parado,站着
olvides,忘记
mirada,目光
inútil,无用
acabas,你结束
ciencia,科学
perdiste,你失去了
sociedad,社会
regrese,回来
camioneta,小货车
coño,阴道
revista,杂志
pareció,似乎
montaña,山
maravillosa,美妙
dejarlo,放弃它
máximo,最大
echar,扔
corriente,电流
escuchando,听着
disculpas,道歉
cadáver,尸体
seguimos,我们继续
ron,朗姆酒
espectáculo,表演
mundial,世界
francia,法国
decirles,告诉他们
aspecto,外观
presencia,存在
famoso,著名
corto,短
relájate,放松
poderoso,强大
recuerdos,回忆
llego,我到了
carretera,公路
pasé,我经过
oigo,我听到
esperamos,我们期待
escuchado,听过
cable,电缆
rosa,玫瑰
bola,球
oferta,优惠
intentarlo,尝试
habido,发生
continuar,继续
ladrón,小偷
humanidad,人类
estómago,胃
entera,完整
contó,讲述
poniendo,放置
mercado,市场
granja,农场
idiotas,傻瓜
hablemos,我们谈谈
estudiante,学生
siglo,世纪
relaciones,关系
hablan,他们说
nosotras,我们
miembro,成员
fortuna,财富
libres,自由
acciones,行动
esperas,等待
suficientemente,足够
llevaron,带走
ocurrido,发生
andar,走
perfectamente,完美
pasan,经过
jardín,花园
cola,尾巴
resultados,结果
francés,法语
troya,特洛伊
tercera,第三
entrenamiento,训练
azúcar,糖
metido,放入
ayudarlo,帮助他
diles,告诉他们
coger,拿
lunes,星期一
ey,嘿
intención,意图
volviendo,返回
efectivo,有效
salgamos,我们出去
preguntaba,问
olvida,忘记
helicóptero,直升机
fuertes,强壮的
encantador,迷人的
original,原创的
cadena,链条
tarea,任务
dispara,射击
corta,短的
compañeros,同伴
cirugía,手术
quítate,脱掉
querían,他们想要
precioso,珍贵的
lord,领主
comenzó,开始
truco,把戏
inspector,检查员
enojado,生气的
felicidades,祝贺
desaparecido,失踪的
acto,行为
pollo,鸡
chocolate,巧克力
adonde,哪里
resulta,结果
merece,值得
gas,气体
examen,考试
vean,看
tonta,傻的
importantes,重要的
apuesta,赌注
directamente,直接
recuperar,恢复
pongo,我放
llegaron,他们到达
cobarde,懦夫
cantidad,数量
sucio,脏的
habia,有
emperador,皇帝
mono,猴子
encontraremos,我们会找到
disparen,开火
gloria,荣耀
contrario,相反
socorro,救命
sir,先生
escaleras,楼梯
pasos,步骤
nuevamente,再次
derechos,权利
obtener,获得
guste,喜欢
búsqueda,搜索
helado,冰淇淋
fútbol,足球
sexual,性
polvo,粉尘
aseguro,确保
rostro,面孔
robado,被盗
policia,警察
empresa,公司
escuchas,听
pones,放
lárgate,滚开
interés,兴趣
discúlpeme,对不起
dejaron,他们离开了
tengamos,我们有
firma,签名
llevaba,带着
llegas,你到达
cristo,基督
tercer,第三
senador,参议员
continúa,继续
gracia,优雅
cien,一百
des,去
tratado,条约
razones,理由
caminando,走路
urgencias,紧急
u,或
esperan,他们等待
muñeca,玩偶
firme,坚定
duerme,睡觉
ambulancia,救护车
limpia,干净
habéis,你们有
flota,漂浮
leyenda,传说
encuentre,找到
fué,是
romper,打破
muriendo,正在死去
encontrarlo,找到它
rescate,救援
quedado,留下
enfrente,在前面
comienzo,开始
árboles,树
queso,奶酪
favorito,最喜欢
haberme,让我
frontera,边界
creemos,我们相信
colega,同事
jueves,星期四
alemanes,德国人
sábado,星期六
limpiar,清理
puto,混蛋
poquito,一点点
cientos,几百
muero,我死
irak,伊拉克
inteligencia,智慧
funcionar,运作
felicitaciones,祝贺
escapó,逃跑
criatura,生物
milagro,奇迹
deprisa,快
especiales,特别
campamento,营地
responde,回答
escuchaste,你听到了吗
debiste,你应该
adios,再见
viven,他们生活
recoger,收集
preguntarte,问你
compras,购物
cansada,疲惫
elegir,选择
cáncer,癌症
servir,服务
pata,腿
huir,逃跑
útil,有用
grados,度数
atacar,攻击
recién,刚刚
querría,我想
guapo,帅
alcance,范围
dejame,让我
quedamos,我们约好
llegará,将会到达
seremos,我们将会
desierto,沙漠
licencia,许可证
trató,尝试
proceso,过程
llevado,带走
durmiendo,正在睡觉
tensión,紧张
martes,星期二
kilómetros,公里
cartera,钱包
tráfico,交通
guarda,保安
impresionante,令人印象深刻
víctimas,受害者
ricos,富人
primeros,第一
dejamos,我们离开
tomen,拿去
iguales,相同
domingo,星期天
crear,创造
quedará,将会留下
pérdida,损失
extra,额外
fuese,如果
confío,我相信
sabido,已知
análisis,分析
llegaste,你到达了
fría,冷
violencia,暴力
mate,马黛茶
lobo,狼
discurso,演讲
actor,演员
orgullo,骄傲
odia,恨
libras,磅
alli,那里
agencia,机构
vuelvan,他们回来
necesidad,需要
naves,船只
descubrir,发现
tira,扔
resolver,解决
pondré,我会放置
volando,飞行
pensamos,我们想
míos,我的
errores,错误
celular,手机
cuantas,多少
verlos,看他们
ayudarle,帮助您
meter,放入
hablaré,我会说
ésto,这个
buscas,你在找
equivocada,错误的
dejan,离开
vacío,空的
trabajaba,我在工作
salón,客厅
motor,发动机
conducir,驾驶
compré,我买了
quizas,也许
den,给
cerrada,关闭
cortar,切
crea,创造
sera,将会
mueva,移动
hazme,让我
bravo,好样的
pregunté,我问
promesa,承诺
espejo,镜子
dígale,告诉他
sienta,坐
médicos,医生
cero,零
escribió,写了
volveremos,我们会回来
unidades,单位
cheque,支票
consigue,得到
antiguo,古老的
regla,规则
pesadilla,噩梦
enviar,发送
podías,你能
llevarte,带走你
entrenador,教练
cuida,照顾
paciencia,耐心
dilo,说
levanta,举起
complicado,复杂的
superior,上级
sugiero,我建议
familias,家庭
dirá,将会说
pienses,你想
temporada,季节
suelta,放开
corran,跑
propios,自己的
feo,丑陋
dispuesto,愿意
ayúdenme,帮我
teoría,理论
salvaje,野生
negativo,负面
íbamos,我们去
hubieran,他们会有
tripulación,船员
taza,杯子
perdida,失去
vinieron,他们来了
ponen,放
pasamos,我们度过
parecido,相似
acepto,我接受
gay,同性恋
señoras,女士们
quedaré,我会留下
parada,停
niñas,女孩
conseguí,我得到了
acabamos,我们结束
normalmente,通常
muchísimo,非常多
bruja,女巫
vegas,赌城
tuvieron,他们有
traigo,我带来
matará,将会杀
funeral,葬礼
conseguiste,你得到了
teatro,剧院
medianoche,午夜
biblioteca,图书馆
estemos,我们在
túnel,隧道
encargo,委托
aparece,出现
testigos,证人
pensó,想
fueran,他们是
fantasmas,鬼魂
correo,邮件
vuestro,你们的
piscina,游泳池
paquete,包裹
copia,副本
suicidio,自杀
crédito,信用
consigo,和我在一起
vuestra,你们的
rara,稀有
legal,合法
hablaremos,我们会谈
cambió,改变
solas,单独
salimos,我们出去
ganador,赢家
estudiantes,学生
despierto,清醒
pare,父母
invitado,客人
guía,指南
oso,熊
leí,我读
explosión,爆炸
dejarme,让我离开
chino,中文
sorprende,惊讶
sistemas,系统
nación,国家
entienden,理解
arena,沙子
mentiroso,骗子
hablaba,我说
veas,你看到
pura,纯粹
asesinado,被杀
mintiendo,撒谎
casos,案例
vehículo,车辆
rata,老鼠
importancia,重要性
distinto,不同
pintura,绘画
intenté,我尝试
conciencia,意识
miras,你看
máquinas,机器
traeré,我会带来
revisar,检查
veinte,二十
seres,生物
hablarle,跟他说
disco,唱片
transporte,运输
mina,矿
labios,嘴唇
señoría,阁下
llamamos,我们打电话
doce,十二
cuídate,保重
pasillo,走廊
tele,电视
podria,可以
completa,完整
rápida,快速
precisamente,确切地
llamaste,你打电话了
cumplir,完成
servicios,服务
señales,信号
acaban,结束
suéltame,放开我
hablarte,跟你说
traté,我尝试了
pescado,鱼
huesos,骨头
daría,会给
compra,购买
trajiste,你带来了
templo,寺庙
placa,牌子
posibilidades,可能性
ira,愤怒
vengas,你来
siguiendo,继续
podrán,他们能
llamarme,打电话给我
cierta,某种
permitir,允许
condiciones,条件
atrapar,抓住
temperatura,温度
explicación,解释
enviado,发送
contado,计算
asistente,助手
imperio,帝国
pidiendo,请求
notas,笔记
curioso,好奇
operaciones,操作
mantén,保持
tierras,土地
creas,创造
pez,鱼
morirá,将死
visión,视野
montañas,山脉
comido,吃过
construir,建造
comunidad,社区
verán,将看到
pierde,失去
piense,思考
felicidad,幸福
diversión,乐趣
salvó,拯救
quita,去掉
museo,博物馆
disparó,开枪
desearía,我希望
misterio,谜
buscamos,我们寻找
aviso,通知
almirante,海军上将
solución,解决方案
pequeñas,小的
faltan,缺少
existen,存在
combustible,燃料
leído,已读
tirar,扔
responder,回答
esfuerzo,努力
vuelves,你回来
pájaro,鸟
hermanas,姐妹
guerrero,战士
esposas,妻子
coma,昏迷
abra,打开
traes,你带来
sientas,你坐
olvide,我忘记
bolsillo,口袋
heridas,伤口
saco,袋子
gasolina,汽油
conexión,连接
correcta,正确
pedazos,片段
líneas,线路
estarías,你会
convierte,转变
ayudará,将帮助
rumbo,方向
rompió,打破
muera,死去
mia,我的
material,材料
diamantes,钻石
rápidamente,快速地
mírate,看看自己
fecha,日期
escritorio,桌子
digan,说
registro,登记
maten,杀死
incendio,火灾
deme,给我
sois,你们是
pensamientos,思想
dímelo,告诉我
comiendo,吃着
aparte,另外
asesinatos,谋杀
lección,课
algun,某个
abrigo,外套
tratamiento,治疗
julio,七月
pene,阴茎
conejo,兔子
suceder,发生
ruta,路线
ciego,盲人
asqueroso,恶心
súper,超级
prisionero,囚犯
odie,讨厌
ocupada,忙碌
llevarlo,带走
empezamos,我们开始
estuvimos,我们在
decírselo,告诉他/她
honesto,诚实的
entrevista,采访
antigua,古老的
amante,爱人
humo,烟
gustas,喜欢
condado,县
conseguido,获得
viajar,旅行
sombra,阴影
sabrá,将会知道
refiere,提到
lío,麻烦
estáis,你们在
entrega,交付
drácula,德古拉
compartir,分享
volvamos,我们回去
sonrisa,微笑
sencillo,简单的
atrapado,被困
aburrido,无聊的
pocas,少数
pensaste,你想过
dragón,龙
volví,我回来了
planta,植物
clima,气候
adoro,我爱
suave,柔软的
ruso,俄罗斯的
rodillas,膝盖
marina,海洋的
bolso,包
alarma,警报
vivía,住
quédese,请留步
recompensa,奖励
juega,玩
cigarrillo,香烟
autoridad,权威
amigas,朋友们
agujero,洞
acabe,结束
sacaste,你拿走了
orgullosa,自豪的
entendí,我明白了
dijera,他说
sótano,地下室
paredes,墙壁
guapa,漂亮
iría,我会去
imaginar,想象
fiebre,发烧
déjala,让她走
botón,按钮
preguntarle,问他
leyendo,阅读
darles,给他们
uniforme,制服
dulces,糖果
vaso,杯子
documentos,文件
ruego,请求
maneras,方式
invitados,客人
cómodo,舒适
ayudarnos,帮助我们
visitar,访问
vigilancia,监视
nadar,游泳
altura,高度
todavia,还
preparados,准备好
cuáles,哪些
mover,移动
jugador,玩家
izquierdo,左边
tecnología,技术
raza,种族
conocerlo,认识他
conde,伯爵
social,社会
gobernador,州长
coge,拿
cubierta,封面
chiste,笑话
celda,牢房
agarra,抓住
secreta,秘密
personalmente,亲自
amistad,友谊
amaba,爱过
nació,出生
interesado,感兴趣
intentado,尝试过
educación,教育
curiosidad,好奇心
buscan,寻找
repito,我重复
pecado,罪
mortal,致命的
manda,命令
claramente,清楚地
vía,道路
juntas,一起
identificación,身份证
dirige,指挥
declaración,声明
alemán,德语
tontos,傻瓜
mantiene,保持
bestia,野兽
veneno,毒药
vecinos,邻居
supiera,知道
quieran,想要
salgo,我出去
propias,自己的
privada,私人
jurado,陪审团
golpes,打击
usan,使用
metas,目标
garganta,喉咙
invierno,冬天
fila,排
miel,蜂蜜
traigan,带来
sucedido,发生
tranquilos,安静
madera,木头
burro,驴
artista,艺术家
pobres,穷人
impresión,印象
ganó,赢得
cruzar,穿越
cigarrillos,香烟
ó,或
llevarme,带我
grial,圣杯
chaqueta,夹克
alcalde,市长
vueltas,转
usado,使用过的
reputación,声誉
pongas,放置
oxígeno,氧气
cajas,盒子
preocupada,担忧的
matan,杀
empezando,开始
cabezas,头
ponerme,让我
experto,专家
océano,海洋
maestra,女教师
pieza,件
cargos,职位
bombas,炸弹
alcohol,酒精
trataba,尝试
salen,出去
pizza,比萨
recibí,我收到了
junta,会议
criaturas,生物
apareció,出现
actitud,态度
gira,转
cristal,水晶
encuentran,找到
dejarte,让你
caído,掉落
ultima,最后
sensación,感觉
seguido,跟随
puro,纯
whisky,威士忌
vernos,见面
pantalla,屏幕
bebida,饮料
estudiar,学习
ducha,淋浴
despedido,解雇
consiguió,获得
venía,来
pagan,支付
discúlpame,对不起
artículo,文章
aparentemente,显然
ambas,两者
trauma,创伤
pusieron,放置
fiestas,派对
contesta,回答
contenta,高兴
ambiente,环境
prometí,我承诺
llegando,到达
mostraré,我会展示
deba,应该
berlín,柏林
nerviosa,紧张的
hallar,发现
dudas,疑问
llegan,到达
instrucciones,指示
baje,下去
vinimos,我们来了
ritmo,节奏
quédense,留下
suponía,我认为
pistas,线索
palacio,宫殿
encontraré,我会找到
venta,销售
urgente,紧急
tomamos,我们喝了
salí,我出去了
cuerda,绳子
vendría,会来
pasaba,经过
instante,瞬间
almas,灵魂
suficientes,足够的
secundaria,中学
saltar,跳
queria,想要
quedarnos,我们留下
molesto,烦恼
colina,山丘
porquería,垃圾
sienten,感到
pondrá,将放置
terroristas,恐怖分子
empecé,我开始
pongan,放置
moto,摩托
opinas,你认为
habilidad,能力
entren,进入
descubierto,发现
convertido,转变
asegúrate,确保
quedé,我留下
kilos,公斤
florida,佛罗里达
tomará,将会
sufrir,遭受
mental,心理的
lograr,实现
instituto,学院
serlo,成为它
rapido,快速
plato,盘子
llorando,哭泣
vd,您
váyase,离开
sucediendo,发生
robaron,抢劫
alemania,德国
bolas,球
pasaría,会发生
ocurra,发生
ilegal,非法
fresco,新鲜
falso,虚假
abogados,律师
tómalo,拿着
mandó,发送
cuán,多么
cuales,哪些
botas,靴子
tiburones,鲨鱼
grado,等级
deseas,你想要
archivos,档案
adivina,猜
cruz,十字架
campaña,运动
asustada,害怕的
centavos,美分
vivimos,我们生活
galletas,饼干
frecuencia,频率
daños,损害
minas,矿
emociones,情感
dejará,将离开
regresó,返回
ratas,老鼠
pasión,激情
hacerse,变得
comportamiento,行为
pense,我想
conocimiento,知识
sales,盐
fiscal,财政
decisiones,决定
criminales,罪犯
cámaras,相机
amanecer,黎明
convirtió,变成
aldea,村庄
abandonar,放弃
obvio,明显
habíamos,我们曾经
apesta,臭
abandonado,被遗弃
volverás,你会回来
preocuparse,担心
favorita,最喜欢的
lanzamiento,发布
difíciles,困难
vivido,生活过
roca,岩石
peces,鱼
maravilla,奇迹
espacial,太空的
conductor,司机
camarada,战友
trabajado,工作过
caramba,天哪
sopa,汤
numero,数字
gritar,喊
envía,发送
casino,赌场
alteza,殿下
identidad,身份
cambios,变化
guardar,保存
gatos,猫
gané,我赢了
arresto,逮捕
éstas,这些
preguntó,问
éstos,这些
probable,可能
seamos,让我们
importaría,会在意
firmar,签署
federal,联邦
caras,脸
trabajos,工作
hagámoslo,让我们做吧
expediente,档案
tigre,老虎
intentó,尝试
harto,厌倦
decidir,决定
periódicos,报纸
casarse,结婚
lento,慢
hecha,做的
daba,给
ponerte,让你
pelotas,球
monstruos,怪物
cruel,残忍
señoritas,小姐们
gigante,巨人
siglos,世纪
escalera,楼梯
incidente,事件
escenario,场景
dirás,你会说
ciertas,某些
casar,结婚
llamen,打电话
biblia,圣经
reporte,报告
moda,时尚
casada,已婚
reacción,反应
falla,失败
castigo,惩罚
fácilmente,轻易
caza,狩猎
magnífico,宏伟
decidí,我决定
camina,走
superficie,表面
procedimiento,程序
condición,条件
asalto,袭击
virgen,处女
verle,看见他
conocimos,我们认识
quitar,去掉
tratas,你对待
noble,高贵
hierba,草
excelencia,卓越
asco,厌恶
título,标题
regresaré,我会回来
ejercicio,锻炼
pasaporte,护照
extraños,陌生人
ciento,一百
afortunado,幸运的
sacó,拿出
irán,他们将去
sacerdote,牧师
pedirle,请求
impuestos,税
crisis,危机
aventura,冒险
puestos,职位
pánico,恐慌
llames,打电话
ladrones,小偷
enseñó,教导
logramos,我们成功了
estuvieron,他们在
últimas,最后的
página,页面
metro,地铁
alla,那里
pudieron,他们能够
mostrar,展示
escribe,写
ventaja,优势
enamorada,恋爱中的
gorda,胖的
vendrán,他们将来
paren,停下
piedras,石头
pesado,沉重的
despertar,醒来
pierdes,你失去
jesucristo,耶稣基督
damos,我们给
treinta,三十
recuerde,记住
capacidad,能力
soportar,忍受
senado,参议院
decidió,决定
prepárense,准备好
asusta,吓到
aquello,那个
aguantar,忍耐
aprendí,我学会了
tenéis,你们有
parezca,看起来
alegría,快乐
territorio,领土
física,物理
escape,逃脱
tomes,你们拿
excusa,借口
estudios,研究
septiembre,九月
personaje,角色
fábrica,工厂
elegido,被选中
cole,学校
tanque,坦克
salta,跳
hablaste,你说过
conferencia,会议
compromiso,承诺
ayudaré,我会帮助
salieron,他们离开
rusos,俄罗斯人
parezco,我看起来
llevando,正在带
exterior,外部
punta,尖端
ponerse,穿上
pasen,通过
puerto,港口
decírtelo,告诉你
caro,贵
asombroso,惊人
pasara,发生
matarán,他们会杀
maleta,行李
competencia,竞争
canciones,歌曲
cinturón,腰带
papas,土豆
marco,框架
destrucción,毁灭
paraíso,天堂
meta,目标
alternativa,替代
socios,伙伴
alas,翅膀
ocasión,机会
casarme,结婚
salsa,酱
romano,罗马人
prisioneros,囚犯
encantan,喜欢
encantadora,迷人
comercial,商业
primavera,春天
metió,放入
volvemos,我们回来
mandar,发送
luce,看起来
sagrado,神圣
nacido,出生
fabuloso,极好的
echo,回声
desaparecer,消失
potencia,力量
adn,DNA
traiga,带来
permítame,请允许我
mayores,更大
regalos,礼物
pusiste,你放了
peligrosa,危险的
militares,军人
jodida,该死
coincidencia,巧合
bandera,旗帜
adivinar,猜测
tubo,管子
partida,出发
opciones,选项
llamaron,他们打电话
hombro,肩膀
vampiros,吸血鬼
sabían,他们知道
recibió,收到
jugadores,玩家
celebrar,庆祝
armario,衣柜
tetas,胸部
paliza,殴打
sabor,味道
míralo,看看它
lata,罐头
héroes,英雄
serpiente,蛇
escribí,我写了
comité,委员会
bendiga,祝福
terminé,我完成了
oyó,听到
imaginación,想象力
funcionó,运作
bello,美丽
hígado,肝脏
cierre,关闭
cabina,舱
queríamos,我们想要
pasas,葡萄干
mantente,保持
japón,日本
deseos,愿望
cuéntame,告诉我
rastro,痕迹
compró,买了
anterior,之前
acero,钢
desnudo,裸体
comisario,专员
refuerzos,增援
preparar,准备
perdidos,失踪
pagaré,借据
huevo,鸡蛋
entrando,进入
armada,军队
trate,尝试
supo,知道
bromeas,开玩笑
verdaderamente,确实
miro,看
límite,限制
esperemos,希望
sacado,取出
diamante,钻石
secuestro,绑架
casco,头盔
ayudó,帮助
nene,宝宝
marcas,品牌
pudieras,你能
poca,少
jugo,果汁
heridos,受伤者
congreso,国会
cementerio,墓地
prostituta,妓女
desaparece,消失
consecuencias,后果
terreno,土地
salvado,救出
mueren,死亡
igualmente,同样
ganamos,我们赢了
circunstancias,情况
trabajamos,我们工作
amén,阿门
funcionando,运作
personalidad,个性
muro,墙
contestar,回答
razon,理由
peores,更糟
particular,特别
llévame,带我
gimnasio,健身房
emocionante,激动人心
desgracia,不幸
científico,科学家
buscado,被寻找
terapia,治疗
prepara,准备
patrulla,巡逻
globo,气球
despejado,晴朗
creado,创造
aprendido,学会
nací,我出生
embajador,大使
barcos,船
posiblemente,可能
malvado,邪恶
dormitorio,卧室
despacho,办公室
desagradable,令人不快
viniendo,来
recibo,收据
nuclear,核
mensajes,信息
mantengan,保持
ultimo,最后
autoridades,当局
quedes,留下
pasaron,经过
gano,赢得
ayudo,帮助
aprecio,欣赏
sentimiento,感觉
popular,流行
extrañas,奇怪
detenerlo,阻止它
civiles,平民
tontería,愚蠢
reyes,国王
americana,美式夹克
vuelven,他们回来
ventanas,窗户
tiburón,鲨鱼
peleas,打斗
organización,组织
ayudarla,帮助她
tuvieras,你有
querrás,你会想要
querrá,他/她会想要
infección,感染
decente,体面
logrado,实现
jersey,毛衣
amar,爱
equipos,团队
canta,唱
bebés,婴儿
pozo,井
india,印度
esperado,期待
enseñar,教
darnos,给我们
tomaste,你拿了
internet,互联网
habilidades,技能
encanto,魅力
dispararon,开枪
comprendes,你理解
áfrica,非洲
adorable,可爱的
rica,富有
llegaremos,我们会到达
reales,真实的
mismas,相同的
medios,媒体
marihuana,大麻
traidor,叛徒
funcione,运作
clínica,诊所
preferiría,我会更喜欢
podían,他们可以
olvidó,忘记
entramos,我们进入
ejercito,军队
división,分裂
sector,部门
perdedor,失败者
patrón,模式
encontrará,他/她会找到
crema,奶油
planeado,计划的
mantenga,保持
juguete,玩具
técnica,技术
nacimiento,出生
esperaré,我会等待
termino,术语
matas,草
entrado,进入
destruido,被毁坏
daremos,我们将给
circo,马戏团
ascensor,电梯
aca,这里
investigar,调查
encuentren,找到
archivo,档案
salve,拯救
presentar,介绍
logro,成就
intentas,你尝试
encargaré,我会委托
armado,武装
apuestas,赌注
arrestado,被逮捕
unión,联盟
permanecer,保持
muéstrame,给我看看
móvil,移动的
dificil,困难
casados,已婚
cañón,炮
tribunal,法庭
sepan,知道
satélite,卫星
recuerden,记住
intentaré,我会尝试
falsa,假的
coca,可乐
símbolo,符号
rocas,岩石
putas,妓女
pendejo,混蛋
mátalo,杀了他
judío,犹太人
estando,在
subtítulos,字幕
gritando,尖叫
dejemos,让我们离开
científicos,科学家
bebiendo,喝
saque,罚球
metal,金属
despedida,告别
golf,高尔夫
empiece,开始
defender,捍卫
crecer,成长
rota,破碎
sentimos,我们感到
guerreros,战士
echa,扔
comunicación,沟通
probado,测试
pensarlo,考虑它
háblame,跟我说
detenido,被拘留
sabría,会知道
muertes,死亡
movimientos,运动
prohibido,禁止
pájaros,鸟
cargar,加载
podíamos,我们可以
junior,初级
imágenes,图像
haberse,发生过
acusado,被指控
peleando,打斗
lealtad,忠诚
considera,考虑
cazador,猎人
buscarlo,寻找它
apaga,关掉
objeto,物体
sofá,沙发
personales,个人的
homicidio,谋杀
electricidad,电
advertencia,警告
rumores,谣言
mentir,撒谎
fíjate,注意
deuda,债务
celoso,嫉妒
bicicleta,自行车
azules,蓝色的
visitas,访问
mejorar,改善
escudo,盾牌
cueva,洞穴
aérea,空中
levantar,举起
juguetes,玩具
ciertamente,确实
bajen,下降
temas,主题
pedirte,请求你
elegante,优雅
divorcio,离婚
depósito,存款
concierto,音乐会
calla,安静
transmisión,传输
mataría,会杀
flor,花
viejas,旧的
trabajan,工作
onda,波
saldremos,我们将出去
