de,的
preguntado,询问过
aliento,呼吸
academia,学院
sonar,响
recibe,接收
patio,院子
función,功能
conduce,驾驶
pregúntale,问他
palo,棍子
internacional,国际
hueso,骨头
esclavos,奴隶
versión,版本
sacrificio,牺牲
judíos,犹太人
increible,不可思议
fotografía,摄影
delicioso,美味
crímenes,犯罪
zorra,狐狸
valle,山谷
llevaremos,我们将带走
lentamente,慢慢地
encantada,高兴
arreglo,安排
volvería,会回来
logró,成功
romántico,浪漫
preocuparte,担心你
olvido,遗忘
fascinante,迷人
cuadro,画
creyó,相信
adultos,成年人
wow,哇
sobrino,侄子
secuencia,序列
lleven,带走
huh,哈
entradas,门票
decirnos,告诉我们
resistencia,抵抗
llamarlo,叫他
ayudas,帮助
esperanzas,希望
disponible,可用
civil,公民
caos,混乱
velas,蜡烛
tenerlo,拥有它
ponerle,给他
muestras,样本
lógica,逻辑
casualidad,偶然
sigamos,继续
rayo,闪电
pato,鸭子
pagado,已支付
máscara,面具
gustado,喜欢
buscarte,找你
selva,丛林
pm,下午
equivoqué,搞错了
condenado,被判刑
cometido,犯下
tratan,他们试图
pudimos,我们能
preguntando,询问
tragedia,悲剧
poli,警察
compañías,公司
charla,谈话
mete,放
malditas,该死的
campos,田野
cadáveres,尸体
básicamente,基本上
vamonos,我们走吧
trucos,把戏
preparada,准备好的
funcionará,会起作用
conté,我讲述
contando,正在讲述
construcción,建筑
ciudadanos,公民
agarrar,抓住
infeliz,不快乐
francesa,法国的
explica,解释
decide,决定
vende,卖
rutina,日常
gustar,喜欢
empieces,开始
caída,下降
almorzar,午餐
actividad,活动
inocentes,无辜的
fondos,资金
coraje,勇气
ayudando,帮助
aterrizar,着陆
actuación,表演
suba,上升
ayudante,助手
vuela,飞
vaca,牛
cirujano,外科医生
tio,叔叔
olvídate,忘记
okay,好的
entregar,交付
encerrado,被关起来
rubia,金发
joyas,珠宝
empecemos,让我们开始
amado,爱人
terminamos,我们完成
romanos,罗马人
piedad,怜悯
llamarte,给你打电话
hacían,他们做
furia,愤怒
detalle,细节
admitir,承认
tendrías,你会有
respiración,呼吸
prepárate,准备
escribiendo,写作
confundido,困惑
vigilando,监视
sufrimiento,痛苦
saludos,问候
robaste,你偷了
golpear,打击
garaje,车库
buscaré,我会寻找
revolución,革命
motel,汽车旅馆
buscaba,我在寻找
alianza,联盟
estupidez,愚蠢
disparado,开枪
sangrando,流血
quietos,安静
miserable,可怜
ideal,理想
empiezo,开始
controla,控制
prometiste,你承诺了
heroína,女英雄
empezado,开始了
dámelo,给我
vecindario,邻里
empleado,员工
conociste,你认识
colores,颜色
cerebral,大脑的
plástico,塑料
piano,钢琴
pensamiento,思维
letra,歌词
empleados,员工们
dosis,剂量
dólar,美元
agrada,喜欢
tocado,触碰
tíos,叔叔
super,超级
rifle,步枪
renunciar,辞职
incluyendo,包括
hoyo,洞
español,西班牙语
acepta,接受
rueda,轮子
municiones,弹药
ciudades,城市
béisbol,棒球
regresado,返回
pediste,你请求了
ja,哈
sesión,会议
comprender,理解
tocando,触摸
montar,骑
familiares,亲属
espía,间谍
efectos,效果
salto,跳跃
pagó,支付
impacto,影响
emoción,情感
disparos,射击
comando,指挥
autorización,授权
informes,报告
honestamente,诚实地
existencia,存在
demasiada,太多
coches,汽车
clara,清晰
alcanzar,达到
volviste,你回来了
octubre,十月
conseguimos,我们得到了
barato,便宜
apostar,下注
requiere,需要
importan,重要
grano,谷物
demasiados,太多了
casarte,结婚
tráeme,给我带来
progreso,进步
odias,你讨厌
ocurrir,发生
hacías,你做过
serías,你会是
secretario,秘书
rusia,俄罗斯
piénsalo,想想它
gatito,小猫
déme,给我
colección,收藏
vais,你们去
sufrido,受苦
ningun,没有
helena,海伦娜
terror,恐怖
salva,拯救
salgas,你离开
sacarte,把你带走
lanza,矛
usó,使用
quince,十五
prometido,承诺的
preciso,精确
pirata,海盗
moral,道德
moneda,货币
haberle,告诉他
estuvieras,如果你在
dijimos,我们说
cayendo,正在坠落
bajas,伤亡
viniera,如果来
soñando,做梦
servirá,将会有用
moscú,莫斯科
mínimo,最小
hermosas,美丽的
escondido,隐藏
demostrar,证明
perrito,小狗
intente,尝试
habrán,将会有
experimento,实验
espaldas,背部
diseño,设计
barra,条
anciano,老人
alfombra,地毯
actriz,女演员
tono,音调
sentarse,坐下
remedio,药
listas,列表
gris,灰色
enviaron,他们发送
entendiste,你理解
disfrutar,享受
contaré,我会讲
comen,吃
sentada,坐着
pregunte,问
japonés,日本的
gritos,尖叫
dolares,美元
asegurarme,确保我
restos,残余
pierdo,我失去
motivos,理由
dimos,我们给了
campeonato,锦标赛
apúrense,快点
unico,唯一
reír,笑
prima,表妹
maricón,同性恋者
actúa,行动
periodista,记者
luchando,奋斗
estelar,明星
escritor,作家
encontrarás,你会找到
dejando,离开
adecuado,合适
terrorista,恐怖分子
hierro,铁
enterrado,埋藏
sincero,真诚
representa,代表
positivo,积极
mereces,你值得
italia,意大利
fea,丑陋
acerques,靠近
petróleo,石油
encargado,负责人
capítulo,章节
enseñaré,我会教你
cuentos,故事
breve,简短
atreves,你敢
súbete,上车
sed,口渴
patético,可悲
mostrarte,给你看
doctores,医生
carácter,性格
tuyos,你的
plaza,广场
obispo,主教
necesite,我需要
muevan,移动
involucrado,参与的
darán,将会给
ingleses,英国人
usas,你使用
ruedas,轮子
prácticamente,几乎
orejas,耳朵
golpeó,打击
costado,侧面
conducta,行为
toman,他们喝
suban,上升
médica,医生
manzana,苹果
escuadrón,中队
reconozco,我承认
ordenes,命令
gallina,母鸡
cambiando,正在改变
borde,边缘
ataques,攻击
actual,当前
pecados,罪恶
invito,我邀请
inconsciente,无意识
bastardos,混蛋
abrió,打开
oyeron,他们听到
intentaba,试图
cuartel,营地
consciente,意识到
tranquilízate,冷静下来
suyos,他们的
residencia,住所
máxima,最大
llevarla,带她
grasa,脂肪
células,细胞
retrocedan,后退
recepción,接待
medicinas,药物
explotar,爆炸
corona,王冠
callate,闭嘴
calidad,质量
ayúdeme,帮我
asesina,杀手
absurdo,荒谬
revés,反面
producto,产品
encontrarla,找到她
dj,DJ
descansa,休息
copias,复印
apagar,关掉
profesionales,专业人士
práctica,实践
investigando,调查
francamente,坦率地
afganistán,阿富汗
vecino,邻居
trozo,一块
tómate,喝吧
tercero,第三
sirven,服务
saquen,拿出
manual,手册
enciende,打开
cercano,附近
bailando,跳舞
atras,后面
usarlo,使用它
telefono,电话
registros,记录
ponlo,放它
pasta,意大利面
lleguen,到达
saliste,你离开了
sabrás,你会知道
limpieza,清洁
estadounidense,美国的
enojada,生气的
desafortunadamente,不幸的是
conoció,认识
pinta,涂
matamos,我们杀了
funcionan,运作
cocinar,烹饪
cima,顶峰
atractivo,吸引人的
preguntes,问
necesitaré,我需要
lleguemos,我们到达
interrumpir,打断
haberla,有她
apropiado,合适的
presentimiento,预感
intentamos,我们尝试
finales,最后
evitarlo,避免它
enviaré,我会发送
deporte,运动
bajando,下降
sucia,脏的
recibimos,我们收到
pastillas,药片
ceremonia,仪式
tina,浴缸
muelle,码头
maletas,行李
hijas,女儿
desconocido,陌生人
conseguiré,我会得到
refugio,避难所
imagina,想象
franceses,法国人
convertirse,变成
arruinado,破产
vomitar,呕吐
pasajeros,乘客
normales,正常
disfraz,服装
continúe,继续
arreglado,整理
aprende,学习
venimos,我们来
tenerte,拥有你
seguirá,将继续
razonable,合理
puesta,放置
masaje,按摩
lágrimas,眼泪
gustaria,想要
extranjero,外国
dejaremos,我们将离开
apellido,姓
alguacil,警长
temporal,临时
rompe,打破
mayo,五月
egoísta,自私
aceite,油
platos,盘子
miércoles,星期三
indios,印度人
decimos,我们说
bolsas,袋子
anuncio,广告
tirado,扔掉
notado,注意到
mutantes,变种人
imaginas,想象
habitaciones,房间
grecia,希腊
entré,我进了
díselo,告诉他
césar,凯撒
comprado,购买
cocaína,可卡因
amarillo,黄色
acabará,将结束
suceda,发生
mentes,心智
maldad,邪恶
gustará,会喜欢
eliminar,消除
corbata,领带
atrapados,被困
sabíamos,我们知道
merezco,我值得
medalla,奖牌
lograste,你成功了
jaula,鸟笼
dió,给了
chofer,司机
informado,已通知
fatal,致命
enfadado,生气
cubierto,覆盖
compañera,同伴
ronda,轮次
cobra,蛇
cantante,歌手
abrazo,拥抱
tarjetas,卡片
sentarme,坐下
refería,提到
indica,指示
gravedad,严重性
ganando,正在赢
estúpidos,愚蠢
elecciones,选举
collar,项链
cincuenta,五十
programas,程序
naturalmente,自然
embajada,大使馆
desayunar,吃早餐
dejaría,会离开
vigila,监视
quisieras,你想要的
intereses,兴趣
agárrate,抓住
aéreo,航空的
traición,背叛
seguiré,我会继续
salvajes,野蛮的
prefiere,更喜欢
podéis,你们可以
mueres,你死
molestar,打扰
italiano,意大利的
dejarla,放她走
corazones,心
averiguarlo,查明它
ave,鸟
arreglarlo,修理它
advierto,我警告
vendiendo,出售
pública,公共的
monje,僧侣
jugamos,我们玩
hablarme,跟我说
escoger,选择
andas,你走
ví,我看到了
pico,尖峰
llevé,我带了
entro,我进入
tenias,你有
priorato,修道院
perdemos,我们失去
industria,工业
cretino,傻瓜
cafetería,咖啡馆
cabaña,小屋
aparecer,出现
tradición,传统
suelto,松散
publicidad,广告
pares,对
oídos,耳朵
medida,措施
japoneses,日本人
dieta,饮食
capa,层
vendrás,你会来
sincronizado,同步
historial,历史
guión,剧本
enano,侏儒
devolver,归还
solitario,孤独的
misiles,导弹
desnuda,裸体的
vaquero,牛仔
únicos,独特的
trasera,后面的
sano,健康的
piezas,零件
liga,联盟
gerente,经理
caridad,慈善
armados,武装的
trajeron,他们带来了
religión,宗教
fotografías,照片
sentirse,感到
rezar,祈祷
protege,保护
preparen,准备
niñera,保姆
naranja,橙子
matarnos,杀死我们
jugada,出击
espérame,等我
enseñarte,教你
cohete,火箭
tanques,坦克
sombras,阴影
moverse,移动
llegara,到达
cortó,剪掉
cierren,关闭
volverán,他们会回来
usamos,我们使用
sabremos,我们会知道
maletín,公文包
lenguaje,语言
invitación,邀请
cambian,改变
rehenes,人质
encontremos,我们找到
descubrí,我发现
audiencia,听众
agenda,日程
sígueme,跟着我
sensible,敏感的
reverendo,牧师
queréis,你们想要
cazar,狩猎
bodas,婚礼
seguiremos,我们将继续
rosas,玫瑰
retiro,退休
primeras,第一次
poderosa,强大的
deberia,应该
cantando,唱歌
antiguos,古老的
teme,害怕
síganme,跟着我
moviendo,移动
juventud,青春
equivocas,搞错
trabajadores,工人
seguí,我继续
salvaste,你救了
pulmones,肺
payaso,小丑
oírlo,听到它
fama,名声
engaño,欺骗
distrito,地区
disculparme,原谅我
ciudadano,公民
robando,偷窃
equipaje,行李
ciencias,科学
ubicación,位置
federales,联邦的
tratamos,我们尝试
ofrece,提供
junio,六月
extremadamente,极其
actuando,表演
traducción,翻译
supiste,你知道
sacarlo,把它拿出来
preparando,准备
letras,字母
típico,典型的
reserva,预订
propuesta,提议
plataforma,平台
mago,魔法师
linea,线
dude,伙计
busque,寻找
tabaco,烟草
principios,原则
dormida,睡觉
costó,花费
causar,造成
temer,害怕
subiendo,上升
rollo,卷
hechizo,魔法
gusano,虫子
guau,哇
grupos,团体
discos,唱片
despierte,醒来
ocurriendo,发生
horario,时间表
expedientes,档案
envié,我发送
dibujos,图画
concurso,比赛
autopista,高速公路
atacó,攻击
vendedor,卖家
sigas,继续
rebeldes,叛乱者
radar,雷达
expresión,表达
escuchan,他们听
use,使用
resultó,结果
principe,王子
hágalo,做吧
exposición,展览
demasiadas,太多
cuidando,照顾
aterrizaje,着陆
apetece,想要
tomaron,他们拿
sorprendente,惊人
responda,回答
olvidaste,你忘了
lobos,狼
echado,躺下
deberias,你应该
cortado,切
citas,约会
abiertos,开放
zapato,鞋子
preso,囚犯
lastimar,伤害
explosivos,爆炸物
colegas,同事
supieras,你知道
secretaria,秘书
queridos,亲爱的
morirás,你会死
cuero,皮革
confesión,忏悔
círculo,圆圈
sabéis,你们知道
química,化学
obras,作品
llores,哭泣
juegas,你玩
invisible,隐形
fase,阶段
esconde,隐藏
capitan,船长
adulto,成年人
vacía,空的
siéntense,请坐
pastor,牧师
llegada,到达
gatillo,扳机
debamos,我们应该
teléfonos,电话
saqué,我拿了
regresará,将会回来
olvidaré,我会忘记
límites,限制
jovencita,年轻女孩
dibujo,画
británico,英国的
balboa,巴尔博亚
psiquiatra,精神科医生
objetos,物体
negociar,谈判
formar,形成
fiel,忠诚
diosa,女神
descubrió,发现
ala,翅膀
abril,四月
saldré,我会出去
mías,我的
disfruta,享受
atender,照顾
tomaremos,我们将会喝
oreja,耳朵
necesitaremos,我们需要
motores,发动机
intenciones,意图
cumplido,恭维
brindis,祝酒
villa,别墅
trono,王座
traen,带来
sentados,坐着
samurai,武士
salía,出去
raras,稀有
producción,生产
medias,袜子
lavar,洗
jazz,爵士乐
extraordinario,非凡
causado,造成
serpientes,蛇
revisa,检查
quedate,留下
nervios,神经
estable,稳定
cerdos,猪
riesgos,风险
pasaste,你通过了
madres,母亲
instinto,本能
episodio,剧集
empezaron,开始
aniversario,周年纪念
viera,看见
viajes,旅行
trabajé,我工作过
rango,范围
preocupación,担忧
métete,插入
imaginé,我想象
hayamos,我们已经
fenómeno,现象
dolores,疼痛
demanda,需求
creó,创造
asegurar,确保
pesadillas,噩梦
niega,否认
molestia,不适
extremo,极端
debilidad,虚弱
compasión,同情
camiones,卡车
aproximadamente,大约
afecta,影响
administración,管理
reconocimiento,认可
recientemente,最近
practicar,练习
pierdas,失去
pandilla,帮派
miss,小姐
mates,数学
disparando,射击
británicos,英国人
ayudarlos,帮助他们
sueldo,工资
siguió,继续
significado,意义
miente,撒谎
medidas,措施
guitarra,吉他
custodia,监护
boletos,票
ayudado,帮助过
sentarte,坐下
risa,笑
quemar,烧
prometió,承诺
observando,观察
lectura,阅读
jódete,去你妈的
considerado,考虑
cometer,犯
cambié,我改变了
asientos,座位
satisfecho,满意
saludable,健康
lanzar,投掷
hoja,叶子
conozca,认识
concepto,概念
colgar,挂
apunta,指向
renta,租金
prefieres,你更喜欢
pediré,我会请求
mediodía,中午
influencia,影响
hacernos,让我们
figura,数字
ensayo,试验
coordenadas,坐标
casó,结婚
político,政治家
países,国家
once,十一
matarlos,杀死他们
graduación,毕业
frase,短语
eterna,永恒
estarlo,在它
descuida,别担心
toalla,毛巾
próximos,下一个
monedas,硬币
mirad,看
miraba,看着
griegos,希腊人
famosa,著名
corredor,走廊
atravesar,穿越
aguas,水域
modales,礼仪
guerras,战争
eternidad,永恒
conocerla,认识她
busquen,寻找
acuerda,记住
sentirme,感到
quema,燃烧
poema,诗
ordenó,命令
espiritual,精神的
costumbre,习惯
comencé,开始
cabra,山羊
alquiler,租赁
vencido,被击败
vela,蜡烛
trataré,我会尝试
sospechosos,可疑的
quinto,第五
pilotos,飞行员
perdieron,失去
generación,一代
formación,培训
estructura,结构
concéntrate,集中注意力
complejo,复杂
voces,声音
tragos,饮料
temor,恐惧
república,共和国
recursos,资源
presentación,介绍
pirámide,金字塔
oficialmente,正式地
maquillaje,化妆
guardaespaldas,保镖
escucharme,听我说
dejara,让
contiene,包含
bendición,祝福
vuestros,你们的
semejante,类似
pague,支付
molestes,打扰
cultura,文化
comió,吃了
antecedentes,背景
tendríamos,我们会
representante,代表
prestado,借
posesión,拥有
oir,听
nubes,云
meterte,进入
guantes,手套
esperabas,你期待
enseña,教
encontrarme,找到我
consejos,建议
regreses,你回来
preocupen,担心
pistolas,手枪
gane,赢
sos,求助
niveles,水平
ganaste,你赢了
considerando,考虑
capital,资本
cambie,改变
ánimo,精神
utilizar,使用
lograrlo,实现它
llévate,带走
gafas,眼镜
espíritus,灵魂
preguntaste,你问了
pagará,会支付
maíz,玉米
estacionamiento,停车场
contactos,联系人
aguja,针
trenes,火车
soporto,支持
sacaré,我会拿出
oido,耳朵
fortaleza,堡垒
corea,朝鲜
conversar,交谈
computadoras,计算机
cálmese,冷静
volante,方向盘
sucederá,将会发生
decías,你说过
data,数据
cuente,告诉
civilización,文明
cabrones,混蛋
arruinar,毁坏
vampiro,吸血鬼
tocó,碰到了
regresé,我回来了
pases,通行证
fantástica,奇妙的
facil,简单
estabamos,我们在
diera,给
detenga,停止
violación,强奸
hemorragia,出血
fianza,保证金
docena,一打
centavo,分币
célula,细胞
carreras,比赛
callado,安静
rodilla,膝盖
prometes,你承诺
profundamente,深刻地
posiciones,位置
hicieras,你做的
furioso,愤怒
desperté,我醒来
comes,你吃
ciega,盲目
cicatriz,伤疤
bebidas,饮料
acércate,靠近
tiró,扔
policial,警察的
pasear,散步
masa,团块
llegues,到达
global,全球
escapado,逃脱
dinos,告诉我们
cuarta,第四
bienes,财产
aparato,设备
sostén,支撑
realizar,实现
permitiré,我会允许
orgullosos,自豪
corten,剪切
comisión,委员会
vidrio,玻璃
presa,水坝
ocupados,忙碌
morfina,吗啡
habrían,他们会
columna,柱子
sacaron,拿走
patas,腿
oírme,听我
ocultar,隐藏
objeción,反对
maneja,管理
largas,长的
generalmente,通常
fuentes,来源
cubrir,覆盖
ataca,攻击
tenis,网球
santos,圣人
potencial,潜力
plano,平面
levante,抬起
escala,规模
enfrentar,面对
cuánta,多少
sobra,剩余
rumor,谣言
páginas,页面
órganos,器官
león,狮子
entras,进入
decían,他们说
chinos,中国人
brujas,女巫
barbara,巴巴拉
admiro,我钦佩
voto,投票
volvieron,他们回来了
suelte,放手
reto,挑战
metes,你放
infarto,心脏病
cuyo,其
construyó,建造
boleto,票
besar,亲吻
portal,门户
ponemos,我们放
monte,山
discusión,讨论
digno,值得
desean,他们想要
darse,给自己
considerar,考虑
bancos,银行
poción,药水
perdóneme,请原谅我
pensabas,你曾想
generoso,慷慨
estatua,雕像
convencer,说服
conocida,已知的
comenzamos,我们开始
aceptado,接受
rob,抢劫
importar,重要
fracaso,失败
ciertos,某些
bomberos,消防员
sorprendido,惊讶
protegido,受保护
presenta,介绍
metí,我放入
entenderlo,理解它
detengan,停止
conflicto,冲突
códigos,代码
seco,干燥
sabiendo,知道
hacerla,做它
graves,严重
dejarás,你会离开
convencido,信服
comprende,理解
bromas,玩笑
oyen,听到
moleste,打扰
mencionar,提到
gastos,开支
estaríamos,我们会
esperaremos,我们会等待
encontrarán,他们会找到
billetes,票
arco,弓
altos,高
actores,演员
talvez,也许
sitios,地方
saluda,问候
quejas,投诉
planeando,计划中
moriremos,我们会死
marica,同性恋者
habrías,你会
estarían,他们会
dejarán,他们会留下
amantes,情人
acostumbrado,习惯的
torneo,锦标赛
planos,平面
ordeno,我命令
miré,我看了
maldicion,该死
kg,千克
dirías,你会说
confirmado,已确认
vacas,奶牛
quirófano,手术室
ponerlo,放置它
origen,起源
fusión,融合
deberá,将必须
verdaderos,真实的
serían,他们会是
seguía,继续
sabrán,他们会知道
pasaje,通行证
necesidades,需求
lavado,洗涤
galaxia,星系
fresca,新鲜的
doloroso,痛苦的
comenzado,开始的
uñas,指甲
trajes,西装
perfil,轮廓
necesitará,将需要
manejando,驾驶
lola,萝拉
lentes,眼镜
engañar,欺骗
cállense,闭嘴
bate,棒球棒
automático,自动的
tuyas,你的
quedarás,你将留下
profunda,深刻的
piensen,思考
permiten,允许
heredero,继承人
entraron,进入
canadá,加拿大
caminos,道路
sintió,感受到
robé,我偷了
porno,色情
lejano,遥远的
intercambio,交换
hojas,叶子
dispare,开火
cuan,多么
champaña,香槟
atractiva,吸引人的
terminal,终端
rita,丽塔
poesía,诗歌
pierda,失去
expertos,专家
ensalada,沙拉
convertir,转变
calientes,热的
autopsia,尸检
tristeza,悲伤
tiendas,商店
mafia,黑手党
jodas,操你
escuchó,听到
enormes,巨大的
denme,给我
atacaron,攻击
almacén,仓库
sufrió,遭受
productos,产品
productor,生产者
permitido,允许的
pegó,打
matarla,杀了她
interno,内部
interna,内部
infantil,儿童
españa,西班牙
diarios,日报
combinación,组合
acompañe,陪伴
ropas,衣服
pondremos,我们将放置
metiste,你放进
esencia,本质
brillantes,闪亮的
bingo,宾果
sordo,聋
sacas,你拿出
rancho,农场
objetivos,目标
muebles,家具
mencionó,提到
estupido,愚蠢
enterado,了解
documento,文件
vencer,战胜
sintiendo,感受
quieta,安静
período,时期
oportunidades,机会
monos,猴子
mercancía,商品
lastimado,受伤
internos,内部的
hueco,空洞
golpea,打击
evento,事件
estudiando,学习
elige,选择
crecido,成长
conspiración,阴谋
avenida,大道
tremendo,巨大的
tocas,你触碰
sabias,聪明的
raya,条纹
líos,麻烦
invitar,邀请
homicidios,谋杀
herramientas,工具
flecha,箭
derrota,失败
cervezas,啤酒
terminará,将结束
llenar,填充
líderes,领导者
ganan,赢得
fingir,假装
estrategia,战略
dirán,他们会说
confías,你信任
cómoda,舒适的
comience,开始
cenizas,灰烬
capaces,能够
temía,害怕
sonríe,微笑
quite,离开
necesites,你需要
mostrarle,给他看
mordió,咬了
jefa,老板
fallo,失败
empiezan,开始
dispositivo,设备
detesto,我讨厌
aprendiste,你学会了
aman,他们爱
agradecido,感激
agáchate,弯下
terminaste,你完成了
sida,艾滋病
mueras,你死
mentí,我撒谎
lujo,奢侈
láser,激光
importe,金额
físico,物理
caes,你跌倒
tiros,射击
miran,他们看
hadas,仙女
ganancias,利润
fritas,炸的
fantasía,幻想
deténgase,停下
déjenlo,让他去
curar,治愈
comidas,食物
quisiste,你想要
pacífico,和平的
oler,闻
ofreció,他提供了
importaba,进口
certeza,确定
actividades,活动
vestidos,裙子
suele,通常
submarino,潜水艇
podrias,你能
pesa,重量
judas,犹大
idioma,语言
identificar,识别
hubiéramos,我们会
cañones,炮
beneficios,好处
sospecha,怀疑
observación,观察
muchachas,女孩
manejo,管理
jodiendo,搞砸
explicarlo,解释它
divino,神圣
divertida,有趣
despegue,起飞
contrató,雇佣
volumen,音量
trabajó,工作
términos,术语
morirán,他们将死
hombros,肩膀
hada,仙女
alegre,快乐
terribles,可怕
temes,你害怕
sabiduría,智慧
prioridad,优先权
pluma,羽毛
misil,导弹
mansión,豪宅
detenerme,阻止我
despertó,醒来
decírmelo,告诉我
cambiará,将改变
arranca,启动
alejado,远离
soltero,单身
pierden,失去
mascota,宠物
empuja,推
dentista,牙医
cogido,抓住
batería,电池
visual,视觉
reconoce,识别
pedimos,我们请求
niebla,雾
métodos,方法
durmió,睡着了
desfile,游行
creciendo,增长
continua,持续
borracha,醉酒的
beca,奖学金
adolescente,青少年
actos,行为
mágica,魔法的
imbéciles,傻瓜
huyendo,逃跑
fotógrafo,摄影师
experimentos,实验
edificios,建筑
deténganse,停下
cálmense,冷静
atmósfera,气氛
acabaron,结束了
votos,投票
tareas,任务
presupuesto,预算
persecución,追逐
enseñarle,教他
enfermos,病人
cortes,切割
contaste,你讲过
recuerdan,他们记得
probabilidades,概率
núcleo,核心
multitud,人群
moriré,我会死
empresas,公司
delta,三角洲
asociación,协会
verdes,绿色的
profesión,职业
pelotón,排
paro,失业
largos,长的
danos,伤害
creído,相信
cosecha,收获
cintas,带子
agallas,胆量
vendido,卖掉
tortura,折磨
suéltala,放开她
sexuales,性别的
retirado,退休的
reconoces,你认识
pudieran,他们能
desorden,混乱
desarrollo,发展
abandonó,他/她离开了
vodka,伏特加
violento,暴力的
vestida,穿着
probarlo,尝试它
balón,球
población,人口
pechos,胸部
ocurrirá,将会发生
mientes,你在说谎
leal,忠诚的
jo,哎
federación,联合会
dí,说
asustaste,你吓到了
apártate,走开
vinieras,你来过
valioso,有价值的
profesora,女老师
misericordia,怜悯
mancha,污点
ilusión,幻想
habrás,你将会
golpeado,被打
generador,发电机
empiezas,你开始
detuvo,停止
despedir,解雇
cuerdas,绳子
cráneo,头骨
champán,香槟
cartel,海报
campana,钟
vendió,卖掉
rompí,我打破了
revistas,杂志
ordena,命令
cállese,闭嘴
avanzar,前进
técnicamente,技术上
remoto,遥远的
pudiéramos,我们能
pega,粘贴
parto,分娩
nido,巢
molestando,打扰
gota,滴
fracasado,失败者
esperé,我等
escúcheme,听我说
eco,回声
duros,坚硬的
dispararle,射击他
desaparecieron,消失了
contarle,告诉他
cargando,加载
caen,掉落
asesinó,谋杀了
prométeme,答应我
políticos,政治家
plantas,植物
oculta,隐藏
mundos,世界
fines,目的
dueños,主人
detén,停止
cm,厘米
asesinar,谋杀
agosto,八月
rojas,红色的
pantano,沼泽
opina,意见
odian,仇恨
llegaré,我会到达
impresionado,印象深刻
dirigir,指导
diciembre,十二月
decidimos,我们决定
conectado,连接
toco,我触摸
sinceramente,真诚地
relacionado,相关
quedaron,留下
levanten,举起
espantoso,可怕的
enseño,我教
enfermedades,疾病
divirtiendo,娱乐
cubre,覆盖
confidencial,机密
compre,买
baúl,行李箱
baila,跳舞
aumento,增加
ascenso,上升
testimonio,证词
saliera,离开
resiste,抵抗
párate,停下
ofrecer,提供
ocupo,占据
merecía,值得
jabón,肥皂
hamburguesa,汉堡
escuelas,学校
equivoco,错误
caiga,掉落
beneficio,利益
suéltalo,放开它
rusa,俄罗斯的
receta,食谱
modelos,模型
misterioso,神秘的
esconder,隐藏
eche,扔
